862,2016 DODGE,CHARGER,SXT Sedan 4D,"V6, 3.6 Liter",19 City / 31 Hwy,Gray,Black,"Auto, 8-Spd W/AutoStk",4 Door Sedan,1,"$20,990","| 49,273 miles"
863,2011 CHEVROLET,IMPALA,LT Sedan 4D,"V6, Flex Fuel, 3.5 Liter",19 City / 29 Hwy,White,Lt. Brown,"Automatic, 4-Spd W/Overdrive",4 Door Sedan,2,"$10,990","| 77,711 miles"
864,2019 NISSAN,KICKS,SV Sport Utility 4D,"4-Cyl, 1.6 Liter",31 City / 36 Hwy,Blue,Charcoal,"Auto, CVT Xtronic",4 Door SUV,1,"$16,590","| 35,818 miles"
865,2013 CADILLAC,XTS,Luxury Collection Sedan 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 26 Hwy,Gold,Shale/Cocoa,"Automatic, 6-Spd",4 Door Sedan,2,"$16,590","| 83,798 miles"
866,2013 LINCOLN,MKX,Sport Utility 4D,"V6, 3.7 Liter",17 City / 23 Hwy,Blue,Beige,"Auto, 6-Spd W/SelShft",4 Door SUV,1,"$17,990","| 72,241 miles"
867,2019 KIA,FORTE,S Sedan 4D,"4-Cyl, 2.0 Liter",30 City / 40 Hwy,White,Black,"Automatic, I-CVT",4 Door Sedan,1,"$16,590","| 7,654 miles"
868,2019 INFINITI,QX60,PURE Sport Utility 4D,"V6, 3.5 Liter",20 City / 27 Hwy,Black,Black,"Automatic, CVT W/Manual Mode",4 Door SUV,1,"$26,990","| 42,730 miles"
869,2015 MERCEDES-BENZ,E-CLASS,E 350 4MATIC Sedan 4D,"V6, 3.5 Liter",20 City / 28 Hwy,Gray,Beige,"Auto, 7-Spd Spt & Economy",4 Door Sedan,1,"$21,990","| 69,739 miles"
870,2019 KIA,RIO,S Sedan 4D,"4-Cyl, 1.6 Liter",28 City / 37 Hwy,Silver,Black,"Automatic, 6-Spd W/Sportmatic",4 Door Sedan,2,"$13,990","| 13,957 miles"
871,2010 MERCEDES-BENZ,E-CLASS,E 550 Sedan 4D,"V8, 5.5 Liter",16 City / 24 Hwy,Gray,Almond Beige Leather,"Auto, 7-Spd Touch Shift",4 Door Sedan,2,"$17,990","| 17,865 miles"
872,2012 SUBARU,LEGACY,2.5i Premium Sedan 4D,"4-Cyl, PZEV, 2.5 Liter",23 City / 31 Hwy,Gray,Black,"Auto, CVT Manual Mode",4 Door Sedan,1,"$13,990","| 44,346 miles"
873,2014 VOLKSWAGEN,BEETLE,2.5L Convertible 2D,"5-Cyl, 2.5 Liter",21 City / 27 Hwy,Brown,Beige,"Auto, 6-Spd Tiptronic",2 Door Convertible,2,"$16,590","| 48,210 miles"
874,2017 CHEVROLET,TRAVERSE,LT Sport Utility 4D ,"V6, 3.6 Liter",15 City / 22 Hwy,Silver,Ebony,"Automatic, 6-Spd",4 Door SUV,2,"$21,590"," 36,411 miles"
875,2020 FORD,EDGE,Titanium Sport Utility 4D,"4-Cyl, EcoBoost, Turbo, 2.0 Liter",21 City / 28 Hwy,Black,Black,"Automatic, 8-Spd",4 Door SUV,1,"$29,990","| 25,966 miles"
876,2020 KIA,RIO,S Sedan 4D,"4-Cyl, 1.6 Liter",33 City / 41 Hwy,Blue,Black,"Automatic, IVT",4 Door Sedan,1,"$14,990","| 12,135 miles"
877,2017 LINCOLN,MKC,Select Sport Utility 4D,"4-Cyl, EcoBoost, 2.0T",19 City / 25 Hwy,Black,Black,"Auto, 6-Spd SelectShift",4 Door SUV,1,"$20,590","| 44,923 miles"
878,2014 KIA,CADENZA,Premium Sedan 4D,"V6, GDI, 3.3 Liter",19 City / 28 Hwy,White,Black,"Auto, 6-Spd Sportmatic",4 Door Sedan,1,"$14,590","| 80,531 miles"
879,2014 VOLVO,S80,3.2 Sedan 4D,"6-Cyl, 3.2 Liter",20 City / 29 Hwy,Silver,Black,"Automatic, 6-Spd Geartronic",4 Door Sedan,1,"$14,990","| 52,859 miles"
880,2015 VOLKSWAGEN,GOLF GTI,S Hatchback Sedan 4D,"4-Cyl, Turbo, PZEV, 2.0 Liter",25 City / 34 Hwy,Red,Titan Black Cloth,"Manual, 6-Spd",4 Door Sedan,2,"$17,990","| 46,650 miles"
881,2015 AUDI,TT,Quattro Roadster 2D,"4-Cyl, Turbo, 2.0 Liter",22 City / 31 Hwy,Black,Brown,"Auto, 6-Spd D-Cltch Strnc",2 Door Convertible,1,"$25,990","| 43,613 miles"
882,2016 DODGE,CHARGER,SXT Sedan 4D,"V6, 3.6 Liter",19 City / 31 Hwy,Gray,Black,"Auto, 8-Spd W/AutoStk",4 Door Sedan,1,"$20,990","| 49,273 miles"
883,2011 CHEVROLET,IMPALA,LT Sedan 4D,"V6, Flex Fuel, 3.5 Liter",19 City / 29 Hwy,White,Lt. Brown,"Automatic, 4-Spd W/Overdrive",4 Door Sedan,2,"$10,990","| 77,711 miles"
884,2019 NISSAN,KICKS,SV Sport Utility 4D,"4-Cyl, 1.6 Liter",31 City / 36 Hwy,Blue,Charcoal,"Auto, CVT Xtronic",4 Door SUV,1,"$16,590","| 35,818 miles"
885,2013 CADILLAC,XTS,Luxury Collection Sedan 4D,"V6, Flex Fuel, 3.6 Liter",17 City / 26 Hwy,Gold,Shale/Cocoa,"Automatic, 6-Spd",4 Door Sedan,2,"$16,590","| 83,798 miles"
886,2013 LINCOLN,MKX,Sport Utility 4D,"V6, 3.7 Liter",17 City / 23 Hwy,Blue,Beige,"Auto, 6-Spd W/SelShft",4 Door SUV,1,"$17,990","| 72,241 miles"
887,2019 KIA,FORTE,S Sedan 4D,"4-Cyl, 2.0 Liter",30 City / 40 Hwy,White,Black,"Automatic, I-CVT",4 Door Sedan,1,"$16,590","| 7,654 miles"
888,2019 INFINITI,QX60,PURE Sport Utility 4D,"V6, 3.5 Liter",20 City / 27 Hwy,Black,Black,"Automatic, CVT W/Manual Mode",4 Door SUV,1,"$26,990","| 42,730 miles"
889,2015 MERCEDES-BENZ,E-CLASS,E 350 4MATIC Sedan 4D,"V6, 3.5 Liter",20 City / 28 Hwy,Gray,Beige,"Auto, 7-Spd Spt & Economy",4 Door Sedan,1,"$21,990","| 69,739 miles"
890,2019 KIA,RIO,S Sedan 4D,"4-Cyl, 1.6 Liter",28 City / 37 Hwy,Silver,Black,"Automatic, 6-Spd W/Sportmatic",4 Door Sedan,2,"$13,990","| 13,957 miles"
891,2010 MERCEDES-BENZ,E-CLASS,E 550 Sedan 4D,"V8, 5.5 Liter",16 City / 24 Hwy,Gray,Almond Beige Leather,"Auto, 7-Spd Touch Shift",4 Door Sedan,2,"$17,990","| 17,865 miles"
892,2012 SUBARU,LEGACY,2.5i Premium Sedan 4D,"4-Cyl, PZEV, 2.5 Liter",23 City / 31 Hwy,Gray,Black,"Auto, CVT Manual Mode",4 Door Sedan,1,"$13,990","| 44,346 miles"
893,2014 VOLKSWAGEN,BEETLE,2.5L Convertible 2D,"5-Cyl, 2.5 Liter",21 City / 27 Hwy,Brown,Beige,"Auto, 6-Spd Tiptronic",2 Door Convertible,2,"$16,590","| 48,210 miles"
894,2017 CHEVROLET,TRAVERSE,LT Sport Utility 4D ,"V6, 3.6 Liter",15 City / 22 Hwy,Silver,Ebony,"Automatic, 6-Spd",4 Door SUV,2,"$21,590"," 36,411 miles"
895,2020 FORD,EDGE,Titanium Sport Utility 4D,"4-Cyl, EcoBoost, Turbo, 2.0 Liter",21 City / 28 Hwy,Black,Black,"Automatic, 8-Spd",4 Door SUV,1,"$29,990","| 25,966 miles"
896,2020 KIA,RIO,S Sedan 4D,"4-Cyl, 1.6 Liter",33 City / 41 Hwy,Blue,Black,"Automatic, IVT",4 Door Sedan,1,"$14,990","| 12,135 miles"
